time,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
29.0,8741710511123,0.3333333333333333,0.6666666666666666,0,446,2032,1144,661,106,24,3,5455,39
30.0,8741710530949,0.0,0.0,0,409,2068,1082,530,91,25,2,5820,36
30.0,8741710509575,0.3333333333333333,0.0,0,282,1932,941,522,100,29,6,6189,45
30.0,8741710509608,0.6666666666666666,0.0,0,280,1952,966,553,94,16,1,6141,36
30.0,8741710509641,1.0,0.0,0,447,2147,1173,626,116,30,4,5578,33
30.0,8741710509674,0.0,0.3333333333333333,0,324,1908,950,532,80,26,2,6054,38
30.0,8741710509707,0.3333333333333333,0.3333333333333333,0,298,1870,917,446,117,30,3,6236,46
30.0,8741710509740,0.6666666666666666,0.3333333333333333,0,327,1906,907,518,87,25,3,6070,38
30.0,8741710509773,1.0,0.3333333333333333,0,427,2071,1137,602,100,26,3,5552,34
30.0,8741710509806,0.0,0.6666666666666666,0,440,2010,1068,578,111,22,9,5805,35
30.0,8741710511123,0.3333333333333333,0.6666666666666666,0,369,1914,965,557,100,24,2,5935,44
31.0,8741710530949,0.0,0.0,0,299,1960,920,441,95,23,3,6283,39
31.0,8741710509575,0.3333333333333333,0.0,0,214,1805,772,433,92,36,6,6637,51
31.0,8741710509608,0.6666666666666666,0.0,0,208,1816,782,445,97,20,0,6631,40
31.0,8741710509641,1.0,0.0,0,335,2021,992,517,115,32,2,6102,38
31.0,8741710509674,0.0,0.3333333333333333,0,238,1784,804,426,82,24,5,6506,45
31.0,8741710509707,0.3333333333333333,0.3333333333333333,0,232,1735,785,380,109,28,5,6633,56
31.0,8741710509740,0.6666666666666666,0.3333333333333333,0,240,1797,758,442,92,25,3,6481,43
31.0,8741710509773,1.0,0.3333333333333333,0,315,1958,935,498,103,21,5,6078,39
31.0,8741710509806,0.0,0.6666666666666666,0,348,1906,911,469,104,22,5,6267,46
31.0,8741710511123,0.3333333333333333,0.6666666666666666,0,274,1808,794,462,95,20,5,6401,51
32.0,8741710530949,0.0,0.0,0,219,1821,777,373,93,23,3,6714,40
32.0,8741710509575,0.3333333333333333,0.0,0,144,1667,652,342,87,32,6,7053,63
32.0,8741710509608,0.6666666666666666,0.0,0,140,1698,652,358,88,25,0,7036,42
32.0,8741710509641,1.0,0.0,0,257,1873,844,423,117,32,2,6564,42
32.0,8741710509674,0.0,0.3333333333333333,0,168,1652,679,350,79,20,6,6911,49
32.0,8741710509707,0.3333333333333333,0.3333333333333333,0,152,1622,641,308,105,28,6,7040,61
32.0,8741710509740,0.6666666666666666,0.3333333333333333,0,161,1679,634,366,88,23,5,6875,50
32.0,8741710509773,1.0,0.3333333333333333,0,229,1845,758,422,96,24,3,6529,46
32.0,8741710509806,0.0,0.6666666666666666,0,241,1789,783,410,97,21,3,6679,55
32.0,8741710511123,0.3333333333333333,0.6666666666666666,0,201,1692,670,394,81,21,5,6787,59
33.0,8741710530949,0.0,0.0,0,142,1676,654,288,90,24,2,7141,46
33.0,8741710509575,0.3333333333333333,0.0,0,98,1550,524,273,82,31,4,7414,70
33.0,8741710509608,0.6666666666666666,0.0,0,88,1566,550,285,80,23,2,7396,49
33.0,8741710509641,1.0,0.0,0,187,1754,688,349,103,36,2,6985,50
33.0,8741710509674,0.0,0.3333333333333333,0,112,1513,567,294,74,20,5,7278,51
33.0,8741710509707,0.3333333333333333,0.3333333333333333,0,92,1495,529,267,99,26,6,7384,65
33.0,8741710509740,0.6666666666666666,0.3333333333333333,0,106,1554,522,309,80,18,6,7224,62
33.0,8741710509773,1.0,0.3333333333333333,0,144,1712,635,360,93,26,3,6928,51
33.0,8741710509806,0.0,0.6666666666666666,0,159,1654,647,355,88,19,4,7089,63
33.0,8741710511123,0.3333333333333333,0.6666666666666666,0,127,1580,554,328,76,22,4,7156,63
34.0,8741710530949,0.0,0.0,0,88,1537,525,238,82,24,3,7514,52
34.0,8741710509575,0.3333333333333333,0.0,0,53,1420,422,227,66,29,3,7745,81
34.0,8741710509608,0.6666666666666666,0.0,0,45,1442,451,226,72,22,2,7723,56
34.0,8741710509641,1.0,0.0,0,117,1634,579,283,99,31,5,7350,56
34.0,8741710509674,0.0,0.3333333333333333,0,64,1387,464,239,74,16,6,7608,56
34.0,8741710509707,0.3333333333333333,0.3333333333333333,0,46,1375,424,219,91,28,3,7704,73
34.0,8741710509740,0.6666666666666666,0.3333333333333333,0,57,1437,443,260,77,14,6,7520,67
34.0,8741710509773,1.0,0.3333333333333333,0,81,1559,536,292,86,26,3,7311,58
34.0,8741710509806,0.0,0.6666666666666666,0,85,1544,552,273,87,18,3,7449,67
34.0,8741710511123,0.3333333333333333,0.6666666666666666,0,68,1444,465,265,73,21,3,7503,68
35.0,8741710530949,0.0,0.0,0,51,1425,421,196,74,24,2,7813,57
35.0,8741710509575,0.3333333333333333,0.0,0,26,1301,339,186,55,29,3,8024,83
35.0,8741710509608,0.6666666666666666,0.0,0,23,1306,357,177,62,22,3,8022,67
35.0,8741710509641,1.0,0.0,0,63,1513,465,243,91,27,4,7685,63
35.0,8741710509674,0.0,0.3333333333333333,0,37,1259,382,188,68,15,5,7901,59
35.0,8741710509707,0.3333333333333333,0.3333333333333333,0,17,1273,343,180,82,28,1,7960,79
35.0,8741710509740,0.6666666666666666,0.3333333333333333,0,23,1295,366,218,74,12,5,7818,70
35.0,8741710509773,1.0,0.3333333333333333,0,49,1432,429,234,74,23,4,7638,69
35.0,8741710509806,0.0,0.6666666666666666,0,49,1422,466,219,82,16,4,7748,72
35.0,8741710511123,0.3333333333333333,0.6666666666666666,0,33,1310,384,215,64,20,4,7806,74
36.0,8741710530949,0.0,0.0,0,24,1325,330,152,64,23,3,8079,63
36.0,8741710509575,0.3333333333333333,0.0,0,14,1190,264,147,49,27,5,8262,88
36.0,8741710509608,0.6666666666666666,0.0,0,11,1195,273,134,64,19,4,8266,73
36.0,8741710509641,1.0,0.0,0,33,1394,379,193,79,27,3,7975,71
36.0,8741710509674,0.0,0.3333333333333333,0,12,1148,304,143,65,14,3,8161,64
36.0,8741710509707,0.3333333333333333,0.3333333333333333,0,7,1173,264,144,76,28,1,8188,82
36.0,8741710509740,0.6666666666666666,0.3333333333333333,0,8,1193,265,172,68,11,2,8088,74
36.0,8741710509773,1.0,0.3333333333333333,0,17,1310,345,201,67,22,4,7915,71
36.0,8741710509806,0.0,0.6666666666666666,0,25,1290,377,190,74,14,5,8022,81
36.0,8741710511123,0.3333333333333333,0.6666666666666666,0,6,1202,307,161,54,18,4,8074,84
37.0,8741710530949,0.0,0.0,0,5,1210,267,122,57,19,3,8312,68
37.0,8741710509575,0.3333333333333333,0.0,0,4,1106,190,114,44,24,6,8464,94
37.0,8741710509608,0.6666666666666666,0.0,0,3,1102,208,99,59,18,3,8470,77
37.0,8741710509641,1.0,0.0,0,10,1283,304,160,74,23,3,8220,77
37.0,8741710509674,0.0,0.3333333333333333,0,3,1041,232,116,60,12,5,8379,66
37.0,8741710509707,0.3333333333333333,0.3333333333333333,0,3,1082,193,122,69,24,0,8380,90
37.0,8741710509740,0.6666666666666666,0.3333333333333333,0,2,1088,207,135,60,12,1,8298,78
37.0,8741710509773,1.0,0.3333333333333333,0,9,1194,275,151,60,17,5,8163,78
37.0,8741710509806,0.0,0.6666666666666666,0,12,1179,293,163,63,14,3,8264,87
37.0,8741710511123,0.3333333333333333,0.6666666666666666,0,1,1072,237,127,48,17,3,8317,88
38.0,8741710530949,0.0,0.0,0,3,1100,209,95,50,16,5,8511,74
38.0,8741710509575,0.3333333333333333,0.0,0,1,1007,147,85,44,20,6,8639,97
38.0,8741710509608,0.6666666666666666,0.0,0,0,993,150,76,46,14,3,8672,85
38.0,8741710509641,1.0,0.0,0,4,1161,227,114,67,24,3,8471,83
38.0,8741710509674,0.0,0.3333333333333333,0,0,942,175,82,51,13,5,8579,67
38.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,988,145,90,65,24,1,8557,93
38.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,981,158,105,56,11,0,8488,82
38.0,8741710509773,1.0,0.3333333333333333,0,5,1090,217,110,48,15,4,8377,86
38.0,8741710509806,0.0,0.6666666666666666,0,6,1073,230,123,54,12,2,8482,96
38.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,971,180,94,48,17,1,8508,91
39.0,8741710530949,0.0,0.0,0,0,995,162,67,42,12,6,8699,80
39.0,8741710509575,0.3333333333333333,0.0,0,1,924,108,61,38,18,5,8790,101
39.0,8741710509608,0.6666666666666666,0.0,0,0,893,118,50,40,10,4,8834,90
39.0,8741710509641,1.0,0.0,0,1,1061,172,88,58,23,3,8662,86
39.0,8741710509674,0.0,0.3333333333333333,0,0,848,130,70,45,14,3,8735,69
39.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,893,105,70,55,21,1,8717,101
39.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,883,125,75,54,10,0,8648,86
39.0,8741710509773,1.0,0.3333333333333333,0,0,978,169,87,41,13,2,8574,88
39.0,8741710509806,0.0,0.6666666666666666,0,0,979,180,91,47,7,4,8669,101
39.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,861,133,73,39,14,2,8690,98
40.0,8741710530949,0.0,0.0,0,0,901,120,49,40,9,6,8857,81
40.0,8741710509575,0.3333333333333333,0.0,0,0,847,82,44,28,15,7,8919,104
40.0,8741710509608,0.6666666666666666,0.0,0,0,797,85,41,36,11,2,8975,92
40.0,8741710509641,1.0,0.0,0,0,953,142,63,55,21,3,8828,89
40.0,8741710509674,0.0,0.3333333333333333,0,0,754,102,55,40,12,2,8878,71
40.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,818,78,50,50,16,4,8842,105
40.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,793,91,57,49,8,2,8793,88
40.0,8741710509773,1.0,0.3333333333333333,0,0,890,120,63,39,12,1,8735,92
40.0,8741710509806,0.0,0.6666666666666666,0,0,877,128,63,48,7,4,8848,103
40.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,786,105,55,36,10,4,8811,103
41.0,8741710530949,0.0,0.0,0,0,818,77,35,35,8,5,9000,85
41.0,8741710509575,0.3333333333333333,0.0,0,0,776,59,33,25,12,6,9027,108
41.0,8741710509608,0.6666666666666666,0.0,0,0,724,61,25,31,12,2,9090,94
41.0,8741710509641,1.0,0.0,0,0,849,101,48,52,16,4,8991,93
41.0,8741710509674,0.0,0.3333333333333333,0,0,675,74,45,36,10,2,8995,77
41.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,721,51,39,44,13,3,8982,110
41.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,714,61,45,45,7,2,8915,92
41.0,8741710509773,1.0,0.3333333333333333,0,0,791,97,53,32,11,1,8872,95
41.0,8741710509806,0.0,0.6666666666666666,0,0,805,93,47,46,5,5,8972,105
41.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,697,77,37,35,10,0,8950,104
42.0,8741710530949,0.0,0.0,0,0,727,54,25,31,7,4,9128,87
42.0,8741710509575,0.3333333333333333,0.0,0,0,696,40,23,23,10,7,9139,108
42.0,8741710509608,0.6666666666666666,0.0,0,0,649,38,18,27,8,4,9199,96
42.0,8741710509641,1.0,0.0,0,0,767,68,40,44,16,4,9120,95
42.0,8741710509674,0.0,0.3333333333333333,0,0,610,49,33,29,8,1,9102,82
42.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,637,33,30,40,13,3,9095,112
42.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,636,48,27,37,6,2,9029,96
42.0,8741710509773,1.0,0.3333333333333333,0,0,706,70,38,31,11,2,8999,95
42.0,8741710509806,0.0,0.6666666666666666,0,0,724,71,36,40,5,3,9092,107
42.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,616,55,28,26,11,0,9066,108
43.0,8741710530949,0.0,0.0,0,0,639,37,18,26,6,3,9246,88
43.0,8741710509575,0.3333333333333333,0.0,0,0,619,27,19,20,5,3,9241,112
43.0,8741710509608,0.6666666666666666,0.0,0,0,561,27,13,25,7,4,9305,97
43.0,8741710509641,1.0,0.0,0,0,697,42,30,36,14,2,9234,99
43.0,8741710509674,0.0,0.3333333333333333,0,0,543,40,23,21,8,1,9192,86
43.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,561,25,23,35,11,4,9189,115
43.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,555,28,15,32,3,3,9144,101
43.0,8741710509773,1.0,0.3333333333333333,0,0,626,45,25,29,8,1,9121,97
43.0,8741710509806,0.0,0.6666666666666666,0,0,638,44,26,34,4,3,9221,108
43.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,550,32,20,23,10,0,9164,111
44.0,8741710530949,0.0,0.0,0,0,568,22,11,23,6,2,9342,89
44.0,8741710509575,0.3333333333333333,0.0,0,0,537,18,17,18,3,3,9338,112
44.0,8741710509608,0.6666666666666666,0.0,0,0,500,20,5,21,5,4,9384,100
44.0,8741710509641,1.0,0.0,0,0,628,32,22,31,10,5,9325,101
44.0,8741710509674,0.0,0.3333333333333333,0,0,474,27,20,17,4,1,9280,91
44.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,494,19,14,30,9,1,9280,116
44.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,489,21,8,26,2,2,9229,104
44.0,8741710509773,1.0,0.3333333333333333,0,0,561,28,18,25,8,1,9211,100
44.0,8741710509806,0.0,0.6666666666666666,0,0,562,31,17,30,3,1,9323,111
44.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,488,23,16,19,8,0,9244,112
45.0,8741710530949,0.0,0.0,0,0,499,15,9,21,5,3,9421,90
45.0,8741710509575,0.3333333333333333,0.0,0,0,468,13,11,17,3,3,9418,113
45.0,8741710509608,0.6666666666666666,0.0,0,0,438,15,5,16,5,4,9455,101
45.0,8741710509641,1.0,0.0,0,0,554,22,13,25,9,4,9424,103
45.0,8741710509674,0.0,0.3333333333333333,0,0,415,20,14,15,4,1,9352,93
45.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,436,14,9,26,7,2,9351,118
45.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,420,10,7,22,1,3,9313,105
45.0,8741710509773,1.0,0.3333333333333333,0,0,488,14,13,22,8,0,9305,102
45.0,8741710509806,0.0,0.6666666666666666,0,0,496,21,12,25,3,0,9408,113
45.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,430,10,5,17,7,0,9327,114
46.0,8741710530949,0.0,0.0,0,0,444,11,6,17,5,3,9485,92
46.0,8741710509575,0.3333333333333333,0.0,0,0,410,7,8,13,3,2,9489,114
46.0,8741710509608,0.6666666666666666,0.0,0,0,386,7,2,15,3,2,9521,103
46.0,8741710509641,1.0,0.0,0,0,481,17,6,19,8,3,9513,107
46.0,8741710509674,0.0,0.3333333333333333,0,0,361,13,13,12,3,2,9416,94
46.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,388,9,4,22,6,1,9411,122
46.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,366,4,6,20,0,4,9376,105
46.0,8741710509773,1.0,0.3333333333333333,0,0,417,11,12,20,8,0,9382,102
46.0,8741710509806,0.0,0.6666666666666666,0,0,429,13,7,25,3,0,9488,113
46.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,371,7,3,16,4,2,9391,116
47.0,8741710530949,0.0,0.0,0,0,387,7,4,14,4,1,9551,95
47.0,8741710509575,0.3333333333333333,0.0,0,0,347,3,7,10,2,1,9560,116
47.0,8741710509608,0.6666666666666666,0.0,0,0,337,5,1,15,2,1,9574,104
47.0,8741710509641,1.0,0.0,0,0,436,10,4,15,7,1,9573,108
47.0,8741710509674,0.0,0.3333333333333333,0,0,316,7,7,11,1,2,9475,95
47.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,350,6,2,19,4,1,9456,125
47.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,320,2,3,19,0,2,9429,106
47.0,8741710509773,1.0,0.3333333333333333,0,0,365,6,6,19,7,1,9446,102
47.0,8741710509806,0.0,0.6666666666666666,0,0,364,10,4,24,3,0,9560,113
47.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,331,6,3,14,4,2,9434,116
48.0,8741710530949,0.0,0.0,0,0,325,6,3,10,3,1,9619,96
48.0,8741710509575,0.3333333333333333,0.0,0,0,300,3,2,10,2,1,9612,116
48.0,8741710509608,0.6666666666666666,0.0,0,0,281,1,1,13,1,2,9635,105
48.0,8741710509641,1.0,0.0,0,0,369,7,4,11,4,2,9646,111
48.0,8741710509674,0.0,0.3333333333333333,0,0,265,5,2,10,0,1,9534,97
48.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,293,4,1,14,5,0,9521,125
48.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,269,2,2,18,0,1,9482,107
48.0,8741710509773,1.0,0.3333333333333333,0,0,319,4,4,14,7,1,9499,104
48.0,8741710509806,0.0,0.6666666666666666,0,0,316,5,4,18,2,0,9617,116
48.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,273,5,3,11,3,2,9495,118
49.0,8741710530949,0.0,0.0,0,0,275,6,3,10,3,0,9670,96
49.0,8741710509575,0.3333333333333333,0.0,0,0,250,0,1,9,0,3,9667,116
49.0,8741710509608,0.6666666666666666,0.0,0,0,239,1,1,11,0,2,9680,105
49.0,8741710509641,1.0,0.0,0,0,301,4,3,10,4,2,9719,111
49.0,8741710509674,0.0,0.3333333333333333,0,0,212,1,0,9,0,0,9594,98
49.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,241,1,1,10,5,0,9580,125
49.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,234,2,2,12,0,0,9523,108
49.0,8741710509773,1.0,0.3333333333333333,0,0,272,3,2,13,7,0,9551,104
49.0,8741710509806,0.0,0.6666666666666666,0,0,266,4,2,13,2,0,9675,116
49.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,231,4,2,10,2,2,9540,119
50.0,8741710530949,0.0,0.0,0,0,218,3,2,9,2,0,9732,97
50.0,8741710509575,0.3333333333333333,0.0,0,0,214,0,1,8,0,2,9705,116
50.0,8741710509608,0.6666666666666666,0.0,0,0,197,0,1,10,0,0,9726,105
50.0,8741710509641,1.0,0.0,0,0,258,4,1,8,3,2,9766,112
50.0,8741710509674,0.0,0.3333333333333333,0,0,178,1,0,8,0,0,9629,98
50.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,193,0,0,9,5,0,9630,126
50.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,180,0,1,11,0,0,9581,108
50.0,8741710509773,1.0,0.3333333333333333,0,0,231,1,2,12,5,2,9595,104
50.0,8741710509806,0.0,0.6666666666666666,0,0,228,1,0,12,2,0,9718,117
50.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,190,2,2,6,2,1,9588,119
51.0,8741710530949,0.0,0.0,0,0,175,1,2,7,1,0,9779,98
51.0,8741710509575,0.3333333333333333,0.0,0,0,162,0,1,7,0,1,9759,116
51.0,8741710509608,0.6666666666666666,0.0,0,0,159,0,1,9,0,0,9765,105
51.0,8741710509641,1.0,0.0,0,0,215,2,0,7,3,2,9813,112
51.0,8741710509674,0.0,0.3333333333333333,0,0,139,1,0,6,0,0,9669,99
51.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,154,0,0,9,5,0,9669,126
51.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,151,0,0,8,0,0,9613,109
51.0,8741710509773,1.0,0.3333333333333333,0,0,202,1,0,12,3,4,9626,104
51.0,8741710509806,0.0,0.6666666666666666,0,0,196,1,0,9,1,1,9753,117
51.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,157,0,1,5,1,1,9625,120
52.0,8741710530949,0.0,0.0,0,0,141,0,0,7,1,0,9816,98
52.0,8741710509575,0.3333333333333333,0.0,0,0,131,0,1,7,0,1,9790,116
52.0,8741710509608,0.6666666666666666,0.0,0,0,129,0,1,8,0,0,9795,106
52.0,8741710509641,1.0,0.0,0,0,177,2,0,5,3,1,9854,112
52.0,8741710509674,0.0,0.3333333333333333,0,0,102,0,0,5,0,0,9707,100
52.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,111,0,0,8,3,0,9714,127
52.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,122,0,0,7,0,0,9643,109
52.0,8741710509773,1.0,0.3333333333333333,0,0,160,0,0,10,2,4,9670,106
52.0,8741710509806,0.0,0.6666666666666666,0,0,163,0,0,6,1,1,9789,118
52.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,121,0,1,5,1,1,9661,120
53.0,8741710530949,0.0,0.0,0,0,115,0,0,6,1,0,9843,98
53.0,8741710509575,0.3333333333333333,0.0,0,0,101,0,0,7,0,1,9821,116
53.0,8741710509608,0.6666666666666666,0.0,0,0,107,0,0,6,0,0,9819,107
53.0,8741710509641,1.0,0.0,0,0,145,0,0,5,2,1,9888,113
53.0,8741710509674,0.0,0.3333333333333333,0,0,81,0,0,4,0,0,9728,101
53.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,97,0,0,7,1,0,9729,129
53.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,94,0,0,6,0,0,9672,109
53.0,8741710509773,1.0,0.3333333333333333,0,0,133,0,0,8,1,2,9701,107
53.0,8741710509806,0.0,0.6666666666666666,0,0,127,0,0,5,1,1,9826,118
53.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,97,0,0,4,1,1,9687,120
54.0,8741710530949,0.0,0.0,0,0,90,0,0,4,1,0,9870,98
54.0,8741710509575,0.3333333333333333,0.0,0,0,85,0,0,6,0,1,9838,116
54.0,8741710509608,0.6666666666666666,0.0,0,0,85,0,0,5,0,0,9842,107
54.0,8741710509641,1.0,0.0,0,0,106,0,0,4,2,1,9928,113
54.0,8741710509674,0.0,0.3333333333333333,0,0,61,0,0,4,0,0,9748,101
54.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,75,0,0,7,0,0,9751,130
54.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,75,0,0,5,0,0,9692,109
54.0,8741710509773,1.0,0.3333333333333333,0,0,105,0,0,7,0,2,9731,107
54.0,8741710509806,0.0,0.6666666666666666,0,0,106,0,0,5,1,0,9848,118
54.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,80,0,0,2,1,0,9707,120
55.0,8741710530949,0.0,0.0,0,0,68,0,0,3,1,0,9893,98
55.0,8741710509575,0.3333333333333333,0.0,0,0,75,0,0,3,0,0,9852,116
55.0,8741710509608,0.6666666666666666,0.0,0,0,68,0,0,5,0,0,9859,107
55.0,8741710509641,1.0,0.0,0,0,80,0,0,4,2,1,9954,113
55.0,8741710509674,0.0,0.3333333333333333,0,0,44,0,0,3,0,0,9766,101
55.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,59,0,0,7,0,0,9767,130
55.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,59,0,0,5,0,0,9708,109
55.0,8741710509773,1.0,0.3333333333333333,0,0,83,0,0,6,0,1,9755,107
55.0,8741710509806,0.0,0.6666666666666666,0,0,85,0,0,3,1,0,9869,120
55.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,60,0,0,2,0,0,9728,120
56.0,8741710530949,0.0,0.0,0,0,52,0,0,3,1,0,9909,98
56.0,8741710509575,0.3333333333333333,0.0,0,0,56,0,0,3,0,0,9871,116
56.0,8741710509608,0.6666666666666666,0.0,0,0,49,0,0,5,0,0,9878,107
56.0,8741710509641,1.0,0.0,0,0,63,0,0,4,2,0,9972,113
56.0,8741710509674,0.0,0.3333333333333333,0,0,30,0,0,3,0,0,9780,101
56.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,49,0,0,7,0,0,9777,130
56.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,48,0,0,4,0,0,9720,109
56.0,8741710509773,1.0,0.3333333333333333,0,0,60,0,0,5,0,0,9780,107
56.0,8741710509806,0.0,0.6666666666666666,0,0,72,0,0,3,1,0,9882,120
56.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,49,0,0,2,0,0,9739,120
57.0,8741710530949,0.0,0.0,0,0,37,0,0,1,1,0,9926,98
57.0,8741710509575,0.3333333333333333,0.0,0,0,45,0,0,3,0,0,9882,116
57.0,8741710509608,0.6666666666666666,0.0,0,0,33,0,0,5,0,0,9894,107
57.0,8741710509641,1.0,0.0,0,0,46,0,0,3,2,0,9990,113
57.0,8741710509674,0.0,0.3333333333333333,0,0,24,0,0,3,0,0,9786,101
57.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,40,0,0,6,0,0,9787,130
57.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,34,0,0,4,0,0,9734,109
57.0,8741710509773,1.0,0.3333333333333333,0,0,49,0,0,4,0,0,9792,107
57.0,8741710509806,0.0,0.6666666666666666,0,0,54,0,0,3,0,0,9900,121
57.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,34,0,0,2,0,0,9754,120
58.0,8741710530949,0.0,0.0,0,0,28,0,0,1,0,0,9935,99
58.0,8741710509575,0.3333333333333333,0.0,0,0,37,0,0,3,0,0,9890,116
58.0,8741710509608,0.6666666666666666,0.0,0,0,24,0,0,5,0,0,9903,107
58.0,8741710509641,1.0,0.0,0,0,37,0,0,3,2,0,9999,113
58.0,8741710509674,0.0,0.3333333333333333,0,0,16,0,0,3,0,0,9794,101
58.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,29,0,0,3,0,0,9801,130
58.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,27,0,0,3,0,0,9742,109
58.0,8741710509773,1.0,0.3333333333333333,0,0,41,0,0,3,0,0,9801,107
58.0,8741710509806,0.0,0.6666666666666666,0,0,37,0,0,3,0,0,9917,121
58.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,22,0,0,2,0,0,9766,120
59.0,8741710530949,0.0,0.0,0,0,20,0,0,0,0,0,9944,99
59.0,8741710509575,0.3333333333333333,0.0,0,0,25,0,0,2,0,0,9903,116
59.0,8741710509608,0.6666666666666666,0.0,0,0,18,0,0,5,0,0,9909,107
59.0,8741710509641,1.0,0.0,0,0,31,0,0,2,2,0,10006,113
59.0,8741710509674,0.0,0.3333333333333333,0,0,12,0,0,2,0,0,9799,101
59.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,23,0,0,3,0,0,9807,130
59.0,8741710509740,0.6666666666666666,0.3333333333333333,0,0,22,0,0,2,0,0,9748,109
59.0,8741710509773,1.0,0.3333333333333333,0,0,32,0,0,2,0,0,9811,107
59.0,8741710509806,0.0,0.6666666666666666,0,0,21,0,0,3,0,0,9933,121
59.0,8741710511123,0.3333333333333333,0.6666666666666666,0,0,18,0,0,2,0,0,9770,120
60.0,8741710530949,0.0,0.0,0,0,15,0,0,0,0,0,9949,99
60.0,8741710509575,0.3333333333333333,0.0,0,0,20,0,0,2,0,0,9908,116
60.0,8741710509608,0.6666666666666666,0.0,0,0,13,0,0,4,0,0,9915,107
60.0,8741710509641,1.0,0.0,0,0,25,0,0,2,2,0,10012,113
60.0,8741710509674,0.0,0.3333333333333333,0,0,8,0,0,1,0,0,9804,101
60.0,8741710509707,0.3333333333333333,0.3333333333333333,0,0,16,0,0,3,0,0,9814,130
